campaign,pair_id,workload,seed,handle_mode,first_operation_id,repetition_id,paired_target_strategy,first_strategy,second_strategy,baseline_schedule_position,target_schedule_position,baseline_request_id,target_request_id,same_warm_session,same_run_config,same_manifest,same_image,baseline_first_query_us,target_first_query_us,baseline_open_us,target_open_us,baseline_deliver_us,target_deliver_us
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r4-leaf_rand_K10,native_ycsb_c_read_zipf,6,standalone,0,4,leaf_rand_K10,leaf_rand_K10,baseline,1146,1145,native_ycsb_c_read_zipf-s6-f0-standalone-r4-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r4-leaf_rand_K10:leaf_rand_K10,true,true,true,true,291.733,143.036,385.818,248.562,0.15,52.838
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r4-2f_top102,native_ycsb_c_read_zipf,6,standalone,0,4,2f_top102,2f_top102,baseline,1148,1147,native_ycsb_c_read_zipf-s6-f0-standalone-r4-2f_top102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r4-2f_top102:2f_top102,true,true,true,true,134.73,85.92,232.994,2216.564,0.13,432.685
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r4-learned_markov_102,native_ycsb_c_read_zipf,6,standalone,0,4,learned_markov_102,learned_markov_102,baseline,1150,1149,native_ycsb_c_read_zipf-s6-f0-standalone-r4-learned_markov_102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r4-learned_markov_102:learned_markov_102,true,true,true,true,308.574,241.89,384.796,399.173,0.15,515.729
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r5-2e_K500,native_ycsb_c_read_zipf,6,standalone,0,5,2e_K500,2e_K500,baseline,1152,1151,native_ycsb_c_read_zipf-s6-f0-standalone-r5-2e_K500:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r5-2e_K500:2e_K500,true,true,true,true,290.621,101.148,416.535,1098.805,0.13,2130.053
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r5-leaf_freq_K10,native_ycsb_c_read_zipf,6,standalone,0,5,leaf_freq_K10,leaf_freq_K10,baseline,1154,1153,native_ycsb_c_read_zipf-s6-f0-standalone-r5-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r5-leaf_freq_K10:leaf_freq_K10,true,true,true,true,123.771,140.612,239.867,2391.51,0.14,57.657
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r5-leaf_rand_K10,native_ycsb_c_read_zipf,6,standalone,0,5,leaf_rand_K10,baseline,leaf_rand_K10,1155,1156,native_ycsb_c_read_zipf-s6-f0-standalone-r5-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r5-leaf_rand_K10:leaf_rand_K10,true,true,true,true,147.485,293.236,3307.524,369.348,0.12,58.048
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r5-2f_top102,native_ycsb_c_read_zipf,6,standalone,0,5,2f_top102,2f_top102,baseline,1158,1157,native_ycsb_c_read_zipf-s6-f0-standalone-r5-2f_top102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r5-2f_top102:2f_top102,true,true,true,true,289.739,84.538,390.066,2350.904,0.15,427.876
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r5-learned_markov_102,native_ycsb_c_read_zipf,6,standalone,0,5,learned_markov_102,baseline,learned_markov_102,1159,1160,native_ycsb_c_read_zipf-s6-f0-standalone-r5-learned_markov_102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r5-learned_markov_102:learned_markov_102,true,true,true,true,143.087,244.755,3210.905,397.008,0.12,524.115
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r6-2e_K500,native_ycsb_c_read_zipf,6,standalone,0,6,2e_K500,baseline,2e_K500,1161,1162,native_ycsb_c_read_zipf-s6-f0-standalone-r6-2e_K500:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r6-2e_K500:2e_K500,true,true,true,true,151.883,242.11,3308.946,410.133,0.12,2599.607
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r6-leaf_freq_K10,native_ycsb_c_read_zipf,6,standalone,0,6,leaf_freq_K10,baseline,leaf_freq_K10,1163,1164,native_ycsb_c_read_zipf-s6-f0-standalone-r6-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r6-leaf_freq_K10:leaf_freq_K10,true,true,true,true,137.897,84.558,3270.415,217.745,0.13,56.996
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r6-leaf_rand_K10,native_ycsb_c_read_zipf,6,standalone,0,6,leaf_rand_K10,leaf_rand_K10,baseline,1166,1165,native_ycsb_c_read_zipf-s6-f0-standalone-r6-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r6-leaf_rand_K10:leaf_rand_K10,true,true,true,true,285.692,150.299,390.747,2492.087,0.14,65.121
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r6-2f_top102,native_ycsb_c_read_zipf,6,standalone,0,6,2f_top102,baseline,2f_top102,1167,1168,native_ycsb_c_read_zipf-s6-f0-standalone-r6-2f_top102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r6-2f_top102:2f_top102,true,true,true,true,141.353,236.54,3261.318,399.012,0.1,507.624
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r6-learned_markov_102,native_ycsb_c_read_zipf,6,standalone,0,6,learned_markov_102,learned_markov_102,baseline,1170,1169,native_ycsb_c_read_zipf-s6-f0-standalone-r6-learned_markov_102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r6-learned_markov_102:learned_markov_102,true,true,true,true,137.055,85.75,232.623,2137.847,0.13,424.279
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r7-2e_K500,native_ycsb_c_read_zipf,6,standalone,0,7,2e_K500,baseline,2e_K500,1171,1172,native_ycsb_c_read_zipf-s6-f0-standalone-r7-2e_K500:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r7-2e_K500:2e_K500,true,true,true,true,134.77,240.497,3190.876,397.259,0.17,2593.024
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r7-leaf_freq_K10,native_ycsb_c_read_zipf,6,standalone,0,7,leaf_freq_K10,baseline,leaf_freq_K10,1173,1174,native_ycsb_c_read_zipf-s6-f0-standalone-r7-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r7-leaf_freq_K10:leaf_freq_K10,true,true,true,true,152.975,85.239,3222.535,214.058,0.12,59.51
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r7-leaf_rand_K10,native_ycsb_c_read_zipf,6,standalone,0,7,leaf_rand_K10,baseline,leaf_rand_K10,1175,1176,native_ycsb_c_read_zipf-s6-f0-standalone-r7-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r7-leaf_rand_K10:leaf_rand_K10,true,true,true,true,137.235,294.398,3237.984,372.773,0.14,56.034
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r7-2f_top102,native_ycsb_c_read_zipf,6,standalone,0,7,2f_top102,2f_top102,baseline,1178,1177,native_ycsb_c_read_zipf-s6-f0-standalone-r7-2f_top102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r7-2f_top102:2f_top102,true,true,true,true,291.091,89.857,386.63,2186.428,0.12,434.699
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r7-learned_markov_102,native_ycsb_c_read_zipf,6,standalone,0,7,learned_markov_102,learned_markov_102,baseline,1180,1179,native_ycsb_c_read_zipf-s6-f0-standalone-r7-learned_markov_102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r7-learned_markov_102:learned_markov_102,true,true,true,true,292.414,235.809,387.331,400.806,0.12,516.311
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r8-2e_K500,native_ycsb_c_read_zipf,6,standalone,0,8,2e_K500,2e_K500,baseline,1182,1181,native_ycsb_c_read_zipf-s6-f0-standalone-r8-2e_K500:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r8-2e_K500:2e_K500,true,true,true,true,291.923,117.058,411.456,945.319,0.12,2222.184
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r8-leaf_freq_K10,native_ycsb_c_read_zipf,6,standalone,0,8,leaf_freq_K10,leaf_freq_K10,baseline,1184,1183,native_ycsb_c_read_zipf-s6-f0-standalone-r8-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r8-leaf_freq_K10:leaf_freq_K10,true,true,true,true,281.083,155.109,388.363,2437.535,0.131,60.593
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r8-leaf_rand_K10,native_ycsb_c_read_zipf,6,standalone,0,8,leaf_rand_K10,leaf_rand_K10,baseline,1186,1185,native_ycsb_c_read_zipf-s6-f0-standalone-r8-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r8-leaf_rand_K10:leaf_rand_K10,true,true,true,true,130.353,152.934,238.694,2488.019,0.13,57.928
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r8-2f_top102,native_ycsb_c_read_zipf,6,standalone,0,8,2f_top102,2f_top102,baseline,1188,1187,native_ycsb_c_read_zipf-s6-f0-standalone-r8-2f_top102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r8-2f_top102:2f_top102,true,true,true,true,286.163,85.65,390.706,2194.393,0.16,426.223
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r8-learned_markov_102,native_ycsb_c_read_zipf,6,standalone,0,8,learned_markov_102,learned_markov_102,baseline,1190,1189,native_ycsb_c_read_zipf-s6-f0-standalone-r8-learned_markov_102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r8-learned_markov_102:learned_markov_102,true,true,true,true,296.211,253.692,392.821,2372.554,0.121,435.1
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r9-2e_K500,native_ycsb_c_read_zipf,6,standalone,0,9,2e_K500,2e_K500,baseline,1192,1191,native_ycsb_c_read_zipf-s6-f0-standalone-r9-2e_K500:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r9-2e_K500:2e_K500,true,true,true,true,296.932,97.712,414.932,1021.981,0.13,2117.149
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r9-leaf_freq_K10,native_ycsb_c_read_zipf,6,standalone,0,9,leaf_freq_K10,baseline,leaf_freq_K10,1193,1194,native_ycsb_c_read_zipf-s6-f0-standalone-r9-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r9-leaf_freq_K10:leaf_freq_K10,true,true,true,true,153.766,285.25,3215.773,380.138,0.13,59.281
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r9-leaf_rand_K10,native_ycsb_c_read_zipf,6,standalone,0,9,leaf_rand_K10,leaf_rand_K10,baseline,1196,1195,native_ycsb_c_read_zipf-s6-f0-standalone-r9-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r9-leaf_rand_K10:leaf_rand_K10,true,true,true,true,108.582,136.274,228.395,2975.757,0.13,57.998
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r9-2f_top102,native_ycsb_c_read_zipf,6,standalone,0,9,2f_top102,2f_top102,baseline,1198,1197,native_ycsb_c_read_zipf-s6-f0-standalone-r9-2f_top102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r9-2f_top102:2f_top102,true,true,true,true,301.461,90.128,408.209,2161.332,0.121,426.163
secondary,native_ycsb_c_read_zipf-s6-f0-standalone-r9-learned_markov_102,native_ycsb_c_read_zipf,6,standalone,0,9,learned_markov_102,learned_markov_102,baseline,1200,1199,native_ycsb_c_read_zipf-s6-f0-standalone-r9-learned_markov_102:baseline,native_ycsb_c_read_zipf-s6-f0-standalone-r9-learned_markov_102:learned_markov_102,true,true,true,true,290.2,88.304,413.269,2192.389,0.14,434.348
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r0-2e_K500,native_ycsb_c_read_zipf,7,warm,0,0,2e_K500,2e_K500,baseline,1202,1201,native_ycsb_c_read_zipf-s7-f0-warm-r0-2e_K500:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r0-2e_K500:2e_K500,true,true,true,true,224.688,1211.303,0.0,0.0,0.12,2063.55
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r0-leaf_freq_K10,native_ycsb_c_read_zipf,7,warm,0,0,leaf_freq_K10,baseline,leaf_freq_K10,1203,1204,native_ycsb_c_read_zipf-s7-f0-warm-r0-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r0-leaf_freq_K10:leaf_freq_K10,true,true,true,true,3152.104,360.872,0.0,0.0,0.12,56.676
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r0-leaf_rand_K10,native_ycsb_c_read_zipf,7,warm,0,0,leaf_rand_K10,leaf_rand_K10,baseline,1206,1205,native_ycsb_c_read_zipf-s7-f0-warm-r0-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r0-leaf_rand_K10:leaf_rand_K10,true,true,true,true,400.866,2523.105,0.0,0.0,0.141,58.96
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r0-2f_top102,native_ycsb_c_read_zipf,7,warm,0,0,2f_top102,2f_top102,baseline,1208,1207,native_ycsb_c_read_zipf-s7-f0-warm-r0-2f_top102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r0-2f_top102:2f_top102,true,true,true,true,224.948,2116.287,0.0,0.0,0.13,430.551
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r0-learned_markov_102,native_ycsb_c_read_zipf,7,warm,0,0,learned_markov_102,baseline,learned_markov_102,1209,1210,native_ycsb_c_read_zipf-s7-f0-warm-r0-learned_markov_102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r0-learned_markov_102:learned_markov_102,true,true,true,true,3153.196,309.466,0.0,0.0,0.13,516.441
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r1-2e_K500,native_ycsb_c_read_zipf,7,warm,0,1,2e_K500,baseline,2e_K500,1211,1212,native_ycsb_c_read_zipf-s7-f0-warm-r1-2e_K500:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r1-2e_K500:2e_K500,true,true,true,true,3156.112,169.435,0.0,0.0,0.14,2571.374
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r1-leaf_freq_K10,native_ycsb_c_read_zipf,7,warm,0,1,leaf_freq_K10,leaf_freq_K10,baseline,1214,1213,native_ycsb_c_read_zipf-s7-f0-warm-r1-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r1-leaf_freq_K10:leaf_freq_K10,true,true,true,true,344.601,2477.73,0.0,0.0,0.13,61.585
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r1-leaf_rand_K10,native_ycsb_c_read_zipf,7,warm,0,1,leaf_rand_K10,leaf_rand_K10,baseline,1216,1215,native_ycsb_c_read_zipf-s7-f0-warm-r1-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r1-leaf_rand_K10:leaf_rand_K10,true,true,true,true,360.06,2476.588,0.0,0.0,0.12,59.25
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r1-2f_top102,native_ycsb_c_read_zipf,7,warm,0,1,2f_top102,baseline,2f_top102,1217,1218,native_ycsb_c_read_zipf-s7-f0-warm-r1-2f_top102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r1-2f_top102:2f_top102,true,true,true,true,3157.295,162.632,0.0,0.0,0.15,480.995
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r1-learned_markov_102,native_ycsb_c_read_zipf,7,warm,0,1,learned_markov_102,baseline,learned_markov_102,1219,1220,native_ycsb_c_read_zipf-s7-f0-warm-r1-learned_markov_102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r1-learned_markov_102:learned_markov_102,true,true,true,true,3249.887,331.857,0.0,0.0,0.14,523.544
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r2-2e_K500,native_ycsb_c_read_zipf,7,warm,0,2,2e_K500,baseline,2e_K500,1221,1222,native_ycsb_c_read_zipf-s7-f0-warm-r2-2e_K500:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r2-2e_K500:2e_K500,true,true,true,true,3208.37,328.131,0.0,0.0,0.131,2618.953
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r2-leaf_freq_K10,native_ycsb_c_read_zipf,7,warm,0,2,leaf_freq_K10,baseline,leaf_freq_K10,1223,1224,native_ycsb_c_read_zipf-s7-f0-warm-r2-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r2-leaf_freq_K10:leaf_freq_K10,true,true,true,true,3170.489,171.889,0.0,0.0,0.15,60.072
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r2-leaf_rand_K10,native_ycsb_c_read_zipf,7,warm,0,2,leaf_rand_K10,leaf_rand_K10,baseline,1226,1225,native_ycsb_c_read_zipf-s7-f0-warm-r2-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r2-leaf_rand_K10:leaf_rand_K10,true,true,true,true,321.468,2482.228,0.0,0.0,0.131,60.112
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r2-2f_top102,native_ycsb_c_read_zipf,7,warm,0,2,2f_top102,2f_top102,baseline,1228,1227,native_ycsb_c_read_zipf-s7-f0-warm-r2-2f_top102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r2-2f_top102:2f_top102,true,true,true,true,363.707,2076.093,0.0,0.0,0.12,425.491
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r2-learned_markov_102,native_ycsb_c_read_zipf,7,warm,0,2,learned_markov_102,baseline,learned_markov_102,1229,1230,native_ycsb_c_read_zipf-s7-f0-warm-r2-learned_markov_102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r2-learned_markov_102:learned_markov_102,true,true,true,true,3202.308,169.836,0.0,0.0,0.13,484.111
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r3-2e_K500,native_ycsb_c_read_zipf,7,warm,0,3,2e_K500,baseline,2e_K500,1231,1232,native_ycsb_c_read_zipf-s7-f0-warm-r3-2e_K500:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r3-2e_K500:2e_K500,true,true,true,true,3285.634,318.543,0.0,0.0,0.11,2607.742
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r3-leaf_freq_K10,native_ycsb_c_read_zipf,7,warm,0,3,leaf_freq_K10,leaf_freq_K10,baseline,1234,1233,native_ycsb_c_read_zipf-s7-f0-warm-r3-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r3-leaf_freq_K10:leaf_freq_K10,true,true,true,true,159.437,2422.187,0.0,0.0,0.14,56.104
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r3-leaf_rand_K10,native_ycsb_c_read_zipf,7,warm,0,3,leaf_rand_K10,leaf_rand_K10,baseline,1236,1235,native_ycsb_c_read_zipf-s7-f0-warm-r3-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r3-leaf_rand_K10:leaf_rand_K10,true,true,true,true,320.456,2413.922,0.0,0.0,0.141,60.463
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r3-2f_top102,native_ycsb_c_read_zipf,7,warm,0,3,2f_top102,2f_top102,baseline,1238,1237,native_ycsb_c_read_zipf-s7-f0-warm-r3-2f_top102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r3-2f_top102:2f_top102,true,true,true,true,370.279,1978.341,0.0,0.0,0.13,387.431
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r3-learned_markov_102,native_ycsb_c_read_zipf,7,warm,0,3,learned_markov_102,baseline,learned_markov_102,1239,1240,native_ycsb_c_read_zipf-s7-f0-warm-r3-learned_markov_102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r3-learned_markov_102:learned_markov_102,true,true,true,true,3185.377,164.346,0.0,0.0,0.13,489.07
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r4-2e_K500,native_ycsb_c_read_zipf,7,warm,0,4,2e_K500,baseline,2e_K500,1241,1242,native_ycsb_c_read_zipf-s7-f0-warm-r4-2e_K500:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r4-2e_K500:2e_K500,true,true,true,true,3258.724,330.895,0.0,0.0,0.13,2603.755
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r4-leaf_freq_K10,native_ycsb_c_read_zipf,7,warm,0,4,leaf_freq_K10,baseline,leaf_freq_K10,1243,1244,native_ycsb_c_read_zipf-s7-f0-warm-r4-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r4-leaf_freq_K10:leaf_freq_K10,true,true,true,true,3146.074,315.618,0.0,0.0,0.11,60.222
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r4-leaf_rand_K10,native_ycsb_c_read_zipf,7,warm,0,4,leaf_rand_K10,baseline,leaf_rand_K10,1245,1246,native_ycsb_c_read_zipf-s7-f0-warm-r4-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r4-leaf_rand_K10:leaf_rand_K10,true,true,true,true,3232.625,136.444,0.0,0.0,0.121,58.82
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r4-2f_top102,native_ycsb_c_read_zipf,7,warm,0,4,2f_top102,2f_top102,baseline,1248,1247,native_ycsb_c_read_zipf-s7-f0-warm-r4-2f_top102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r4-2f_top102:2f_top102,true,true,true,true,369.037,2154.219,0.0,0.0,0.15,424.82
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r4-learned_markov_102,native_ycsb_c_read_zipf,7,warm,0,4,learned_markov_102,baseline,learned_markov_102,1249,1250,native_ycsb_c_read_zipf-s7-f0-warm-r4-learned_markov_102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r4-learned_markov_102:learned_markov_102,true,true,true,true,3256.249,317.811,0.0,0.0,0.121,514.667
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r5-2e_K500,native_ycsb_c_read_zipf,7,warm,0,5,2e_K500,baseline,2e_K500,1251,1252,native_ycsb_c_read_zipf-s7-f0-warm-r5-2e_K500:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r5-2e_K500:2e_K500,true,true,true,true,3154.801,165.328,0.0,0.0,0.12,2579.049
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r5-leaf_freq_K10,native_ycsb_c_read_zipf,7,warm,0,5,leaf_freq_K10,baseline,leaf_freq_K10,1253,1254,native_ycsb_c_read_zipf-s7-f0-warm-r5-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r5-leaf_freq_K10:leaf_freq_K10,true,true,true,true,3185.788,332.178,0.0,0.0,0.14,58.65
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r5-leaf_rand_K10,native_ycsb_c_read_zipf,7,warm,0,5,leaf_rand_K10,leaf_rand_K10,baseline,1256,1255,native_ycsb_c_read_zipf-s7-f0-warm-r5-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r5-leaf_rand_K10:leaf_rand_K10,true,true,true,true,321.709,2437.586,0.0,0.0,0.151,69.5
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r5-2f_top102,native_ycsb_c_read_zipf,7,warm,0,5,2f_top102,baseline,2f_top102,1257,1258,native_ycsb_c_read_zipf-s7-f0-warm-r5-2f_top102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r5-2f_top102:2f_top102,true,true,true,true,3229.57,319.765,0.0,0.0,0.12,521.691
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r5-learned_markov_102,native_ycsb_c_read_zipf,7,warm,0,5,learned_markov_102,baseline,learned_markov_102,1259,1260,native_ycsb_c_read_zipf-s7-f0-warm-r5-learned_markov_102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r5-learned_markov_102:learned_markov_102,true,true,true,true,1852.567,320.847,0.0,0.0,0.13,523.965
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r6-2e_K500,native_ycsb_c_read_zipf,7,warm,0,6,2e_K500,baseline,2e_K500,1261,1262,native_ycsb_c_read_zipf-s7-f0-warm-r6-2e_K500:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r6-2e_K500:2e_K500,true,true,true,true,3229.228,165.698,0.0,0.0,0.131,2528.515
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r6-leaf_freq_K10,native_ycsb_c_read_zipf,7,warm,0,6,leaf_freq_K10,baseline,leaf_freq_K10,1263,1264,native_ycsb_c_read_zipf-s7-f0-warm-r6-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r6-leaf_freq_K10:leaf_freq_K10,true,true,true,true,3215.353,315.366,0.0,0.0,0.131,57.377
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r6-leaf_rand_K10,native_ycsb_c_read_zipf,7,warm,0,6,leaf_rand_K10,leaf_rand_K10,baseline,1266,1265,native_ycsb_c_read_zipf-s7-f0-warm-r6-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r6-leaf_rand_K10:leaf_rand_K10,true,true,true,true,363.687,2441.963,0.0,0.0,0.131,58.649
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r6-2f_top102,native_ycsb_c_read_zipf,7,warm,0,6,2f_top102,baseline,2f_top102,1267,1268,native_ycsb_c_read_zipf-s7-f0-warm-r6-2f_top102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r6-2f_top102:2f_top102,true,true,true,true,3187.391,161.741,0.0,0.0,0.13,480.023
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r6-learned_markov_102,native_ycsb_c_read_zipf,7,warm,0,6,learned_markov_102,learned_markov_102,baseline,1270,1269,native_ycsb_c_read_zipf-s7-f0-warm-r6-learned_markov_102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r6-learned_markov_102:learned_markov_102,true,true,true,true,363.366,2090.25,0.0,0.0,0.131,427.665
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r7-2e_K500,native_ycsb_c_read_zipf,7,warm,0,7,2e_K500,2e_K500,baseline,1272,1271,native_ycsb_c_read_zipf-s7-f0-warm-r7-2e_K500:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r7-2e_K500:2e_K500,true,true,true,true,381.399,1018.455,0.0,0.0,0.14,2226.333
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r7-leaf_freq_K10,native_ycsb_c_read_zipf,7,warm,0,7,leaf_freq_K10,baseline,leaf_freq_K10,1273,1274,native_ycsb_c_read_zipf-s7-f0-warm-r7-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r7-leaf_freq_K10:leaf_freq_K10,true,true,true,true,3198.101,327.68,0.0,0.0,0.12,60.342
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r7-leaf_rand_K10,native_ycsb_c_read_zipf,7,warm,0,7,leaf_rand_K10,baseline,leaf_rand_K10,1275,1276,native_ycsb_c_read_zipf-s7-f0-warm-r7-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r7-leaf_rand_K10:leaf_rand_K10,true,true,true,true,3238.856,314.606,0.0,0.0,0.13,57.767
secondary,native_ycsb_c_read_zipf-s7-f0-warm-r7-2f_top102,native_ycsb_c_read_zipf,7,warm,0,7,2f_top102,baseline,2f_top102,1277,1278,native_ycsb_c_read_zipf-s7-f0-warm-r7-2f_top102:baseline,native_ycsb_c_read_zipf-s7-f0-warm-r7-2f_top102:2f_top102,true,true,true,true,3247.002,162.002,0.0,0.0,0.141,485.233
