op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
46867,read,68460,1,100,2525,0,0
46868,read,25771,1,100,2575,0,0
46869,read,32909,1,100,2545,0,0
46870,read,11827,1,100,2564,0,0
46871,read,9448,1,100,2525,0,0
46872,read,1169,1,100,2584,0,0
46873,read,65027,1,100,2585,0,0
46874,read,30720,1,100,2545,0,0
46875,read,94271,1,100,2615,0,0
46876,read,22192,1,100,2535,0,0
46877,read,68714,1,100,2525,0,0
46878,read,49902,1,100,2545,0,0
46879,read,80918,1,100,2605,0,0
46880,read,62158,1,100,2525,0,0
46881,read,91733,1,100,2544,0,0
46882,read,55418,1,100,2555,0,0
46883,read,92264,1,100,2595,0,0
46884,read,37176,1,100,2555,0,0
46885,read,19268,1,100,2585,0,0
46886,read,78972,1,100,2575,0,0
46887,read,84698,1,100,2555,0,0
46888,read,12200,1,100,2585,0,0
46889,read,69267,1,100,2554,0,0
46890,read,98401,1,100,2595,0,0
46891,read,68479,1,100,2545,0,0
46892,read,32780,1,100,2555,0,0
46893,read,68742,1,100,2525,0,0
46894,read,67108,1,100,2525,0,0
46895,read,20528,1,100,2565,0,0
46896,read,99187,1,100,2565,0,0
46897,read,71756,1,100,2565,0,0
46898,read,67760,1,100,2544,0,0
46899,read,27825,1,100,2585,0,0
46900,read,1646,1,100,2585,0,0
46901,read,25733,1,100,2605,0,0
46902,read,76169,1,100,2585,0,0
46903,read,13892,1,100,2545,0,0
46904,read,30323,1,100,2535,0,0
46905,read,58389,1,100,2564,0,0
46906,read,14734,1,100,2595,0,0
46907,read,50283,1,100,2524,0,0
46908,read,45170,1,100,2565,0,0
46909,read,17880,1,100,2545,0,0
46910,read,9059,1,100,2495,0,0
46911,read,46633,1,100,2534,0,0
46912,read,93003,1,100,2505,0,0
46913,read,9566,1,100,2524,0,0
46914,read,12750,1,100,2936,0,0
46915,read,12881,1,100,2535,0,0
46916,read,9971,1,100,2525,0,0
46917,read,63642,1,100,3998,0,0
46918,read,14500,1,100,2534,0,0
46919,read,47052,1,100,2565,0,0
46920,read,64904,1,100,2494,0,0
46921,read,67617,1,100,2495,0,0
46922,read,75028,1,100,2504,0,0
46923,read,14896,1,100,2555,0,0
46924,read,17806,1,100,2504,0,0
46925,read,98087,1,100,2525,0,0
46926,read,74056,1,100,2715,0,0
46927,read,43877,1,100,2535,0,0
46928,read,73263,1,100,2555,0,0
46929,read,16204,1,100,2555,0,0
46930,read,85696,1,100,2555,0,0
46931,read,38367,1,100,2524,0,0
46932,read,66085,1,100,2545,0,0
46933,read,79174,1,100,2514,0,0
46934,read,45957,1,100,2505,0,0
46935,read,41678,1,100,2525,0,0
46936,read,43413,1,100,2495,0,0
46937,read,60561,1,100,2535,0,0
46938,read,56221,1,100,2555,0,0
46939,read,39740,1,100,2495,0,0
46940,read,6029,1,100,2575,0,0
46941,read,81692,1,100,2545,0,0
46942,read,9839,1,100,2535,0,0
46943,read,37944,1,100,2545,0,0
46944,read,68407,1,100,2525,0,0
46945,read,16334,1,100,2565,0,0
46946,read,35865,1,100,2545,0,0
46947,read,21028,1,100,2554,0,0
46948,read,27844,1,100,2525,0,0
46949,read,57028,1,100,2524,0,0
46950,read,68484,1,100,2485,0,0
46951,read,10784,1,100,2545,0,0
46952,read,10838,1,100,2555,0,0
46953,read,16459,1,100,2524,0,0
46954,read,72993,1,100,2555,0,0
46955,read,11780,1,100,2524,0,0
46956,read,23659,1,100,2525,0,0
46957,read,30667,1,100,2605,0,0
46958,read,66977,1,100,2525,0,0
46959,read,2651,1,100,2514,0,0
46960,read,61959,1,100,2555,0,0
46961,read,54445,1,100,2544,0,0
46962,read,15808,1,100,2525,0,0
46963,read,55408,1,100,2504,0,0
46964,read,82756,1,100,2565,0,0
46965,read,25876,1,100,2494,0,0
46966,read,79103,1,100,2535,0,0
46967,read,50922,1,100,2524,0,0
46968,read,96443,1,100,2585,0,0
46969,read,80516,1,100,2564,0,0
46970,read,5303,1,100,2555,0,0
46971,read,5778,1,100,2565,0,0
46972,read,62099,1,100,2545,0,0
46973,read,65793,1,100,2545,0,0
46974,read,88966,1,100,2565,0,0
46975,read,63146,1,100,2515,0,0
46976,read,43237,1,100,2545,0,0
46977,read,67160,1,100,2505,0,0
46978,read,35097,1,100,2565,0,0
46979,read,90179,1,100,2565,0,0
46980,read,51251,1,100,2554,0,0
46981,read,95968,1,100,2545,0,0
46982,read,16911,1,100,2574,0,0
46983,read,11645,1,100,2525,0,0
46984,read,77661,1,100,2554,0,0
46985,read,21087,1,100,2515,0,0
46986,read,22454,1,100,2585,0,0
46987,read,98517,1,100,2605,0,0
46988,read,39577,1,100,2605,0,0
46989,read,88459,1,100,2574,0,0
46990,read,47576,1,100,2575,0,0
46991,read,38451,1,100,2535,0,0
46992,read,98765,1,100,2565,0,0
46993,read,6983,1,100,2555,0,0
46994,read,34156,1,100,2535,0,0
46995,read,82351,1,100,2585,0,0
46996,read,10458,1,100,2524,0,0
46997,read,12442,1,100,2535,0,0
46998,read,89140,1,100,2585,0,0
46999,read,7902,1,100,2575,0,0
47000,read,78786,1,100,2565,0,0
47001,read,85244,1,100,2555,0,0
47002,read,30517,1,100,2535,0,0
47003,read,56857,1,100,2585,0,0
47004,read,65440,1,100,2575,0,0
47005,read,75497,1,100,2625,0,0
47006,read,29307,1,100,2565,0,0
47007,read,28888,1,100,2575,0,0
47008,read,64997,1,100,2545,0,0
47009,read,71046,1,100,2565,0,0
47010,read,14929,1,100,2595,0,0
47011,read,48085,1,100,2535,0,0
47012,read,34981,1,100,2555,0,0
47013,read,55137,1,100,2565,0,0
47014,read,68350,1,100,2555,0,0
47015,read,21401,1,100,2555,0,0
47016,read,7375,1,100,2575,0,0
47017,read,25032,1,100,2524,0,0
47018,read,58284,1,100,2515,0,0
47019,read,8147,1,100,2564,0,0
47020,read,24201,1,100,2585,0,0
47021,read,24156,1,100,2504,0,0
47022,read,19221,1,100,2545,0,0
47023,read,20580,1,100,2504,0,0
47024,read,10746,1,100,2495,0,0
47025,read,71890,1,100,2504,0,0
47026,read,4875,1,100,2535,0,0
47027,read,16977,1,100,2535,0,0
47028,read,39872,1,100,2545,0,0
47029,read,85830,1,100,2614,0,0
47030,read,69517,1,100,2555,0,0
47031,read,54157,1,100,2534,0,0
47032,read,45055,1,100,2525,0,0
47033,read,27146,1,100,2534,0,0
47034,read,1153,1,100,2555,0,0
47035,read,47930,1,100,2534,0,0
47036,read,94818,1,100,2615,0,0
47037,read,75259,1,100,2575,0,0
47038,read,82718,1,100,2555,0,0
47039,read,6681,1,100,2575,0,0
47040,read,58471,1,100,2504,0,0
47041,read,96755,1,100,2555,0,0
47042,read,66657,1,100,2534,0,0
47043,read,35864,1,100,2555,0,0
47044,read,94625,1,100,2544,0,0
47045,read,91575,1,100,2535,0,0
47046,read,33987,1,100,2524,0,0
47047,read,56943,1,100,2545,0,0
47048,read,28790,1,100,2534,0,0
47049,read,17837,1,100,2555,0,0
47050,read,99000,1,100,2585,0,0
47051,read,82343,1,100,2515,0,0
47052,read,36427,1,100,2515,0,0
47053,read,18264,1,100,2555,0,0
47054,read,99171,1,100,2575,0,0
47055,read,22655,1,100,2555,0,0
47056,read,17209,1,100,2565,0,0
47057,read,26751,1,100,2585,0,0
47058,read,62636,1,100,2545,0,0
47059,read,79342,1,100,2594,0,0
47060,read,81027,1,100,2595,0,0
47061,read,23762,1,100,2625,0,0
47062,read,3234,1,100,2544,0,0
47063,read,55695,1,100,2515,0,0
47064,read,32051,1,100,2534,0,0
47065,read,17917,1,100,2555,0,0
47066,read,3755,1,100,2514,0,0
47067,read,5995,1,100,2515,0,0
47068,read,63609,1,100,2534,0,0
47069,read,86989,1,100,2525,0,0
47070,read,75672,1,100,2515,0,0
47071,read,58497,1,100,2505,0,0
47072,read,53593,1,100,2555,0,0
47073,read,823,1,100,2545,0,0
47074,read,85880,1,100,2545,0,0
47075,read,73274,1,100,2525,0,0
47076,read,83224,1,100,2555,0,0
47077,read,76630,1,100,2585,0,0
47078,read,21124,1,100,2514,0,0
47079,read,94065,1,100,2545,0,0
47080,read,89266,1,100,2594,0,0
47081,read,52202,1,100,2505,0,0
47082,read,77089,1,100,2575,0,0
47083,read,46,1,100,2555,0,0
47084,read,37870,1,100,2525,0,0
47085,read,45909,1,100,2535,0,0
47086,read,19504,1,100,2555,0,0
47087,read,15614,1,100,2525,0,0
47088,read,57340,1,100,2525,0,0
47089,read,13096,1,100,2525,0,0
47090,read,70734,1,100,2585,0,0
47091,read,40739,1,100,2565,0,0
47092,read,90703,1,100,2635,0,0
47093,read,98714,1,100,2524,0,0
47094,read,64722,1,100,2515,0,0
47095,read,85683,1,100,2534,0,0
47096,read,50348,1,100,2555,0,0
47097,read,49859,1,100,2534,0,0
47098,read,31043,1,100,2555,0,0
47099,read,54839,1,100,2515,0,0
47100,read,95956,1,100,2535,0,0
47101,read,73131,1,100,2555,0,0
47102,read,39417,1,100,2535,0,0
47103,read,54155,1,100,2515,0,0
47104,read,28975,1,100,2535,0,0
47105,read,36388,1,100,2545,0,0
47106,read,48750,1,100,2515,0,0
47107,read,41041,1,100,2535,0,0
47108,read,80723,1,100,2535,0,0
47109,read,83735,1,100,2555,0,0
47110,read,99527,1,100,2575,0,0
47111,read,52891,1,100,2525,0,0
47112,read,62435,1,100,2564,0,0
47113,read,43836,1,100,2585,0,0
47114,read,69268,1,100,2625,0,0
47115,read,40181,1,100,2505,0,0
47116,read,71115,1,100,2535,0,0
47117,read,19368,1,100,2545,0,0
47118,read,33346,1,100,2525,0,0
47119,read,18706,1,100,2535,0,0
47120,read,75380,1,100,2565,0,0
47121,read,80905,1,100,2545,0,0
47122,read,60536,1,100,2545,0,0
47123,read,65043,1,100,2575,0,0
47124,read,93411,1,100,2575,0,0
47125,read,6776,1,100,2564,0,0
47126,read,34323,1,100,2565,0,0
47127,read,82510,1,100,2535,0,0
47128,read,69763,1,100,2555,0,0
47129,read,74068,1,100,2635,0,0
47130,read,12619,1,100,2535,0,0
47131,read,31486,1,100,2545,0,0
47132,read,84889,1,100,2555,0,0
47133,read,79151,1,100,2515,0,0
47134,read,23764,1,100,2545,0,0
47135,read,53714,1,100,2515,0,0
47136,read,33886,1,100,2514,0,0
47137,read,51487,1,100,2525,0,0
47138,read,71712,1,100,2515,0,0
47139,read,98347,1,100,2585,0,0
47140,read,79321,1,100,2534,0,0
47141,read,51751,1,100,2545,0,0
47142,read,64395,1,100,2635,0,0
47143,read,23745,1,100,2564,0,0
47144,read,69191,1,100,2555,0,0
47145,read,90186,1,100,2545,0,0
47146,read,61896,1,100,2555,0,0
47147,read,38899,1,100,2535,0,0
47148,read,93738,1,100,2545,0,0
47149,read,11014,1,100,2535,0,0
47150,read,44354,1,100,2515,0,0
47151,read,1735,1,100,2585,0,0
47152,read,3982,1,100,2495,0,0
47153,read,96523,1,100,2525,0,0
47154,read,57875,1,100,2485,0,0
47155,read,39842,1,100,2514,0,0
47156,read,47910,1,100,2505,0,0
47157,read,76917,1,100,2534,0,0
47158,read,69062,1,100,2505,0,0
47159,read,67960,1,100,2524,0,0
47160,read,40423,1,100,2495,0,0
47161,read,5742,1,100,2544,0,0
47162,read,51930,1,100,2515,0,0
47163,read,28459,1,100,2524,0,0
47164,read,97022,1,100,2525,0,0
47165,read,89526,1,100,2524,0,0
47166,read,59184,1,100,2535,0,0
47167,read,832,1,100,2544,0,0
47168,read,40789,1,100,2515,0,0
47169,read,65604,1,100,2534,0,0
47170,read,11886,1,100,2515,0,0
47171,read,44077,1,100,2535,0,0
47172,read,41266,1,100,2515,0,0
47173,read,11794,1,100,2515,0,0
47174,read,39579,1,100,2505,0,0
47175,read,38797,1,100,2545,0,0
47176,read,90858,1,100,2525,0,0
47177,read,65148,1,100,2535,0,0
47178,read,56031,1,100,2525,0,0
47179,read,7840,1,100,2555,0,0
47180,read,30201,1,100,2535,0,0
47181,read,74164,1,100,2545,0,0
47182,read,85306,1,100,2555,0,0
47183,read,50979,1,100,2515,0,0
47184,read,87152,1,100,2525,0,0
47185,read,74085,1,100,2545,0,0
47186,read,40555,1,100,2545,0,0
47187,read,84909,1,100,2605,0,0
47188,read,76988,1,100,2515,0,0
47189,read,79037,1,100,2554,0,0
47190,read,2510,1,100,2545,0,0
47191,read,27018,1,100,2494,0,0
47192,read,97668,1,100,2535,0,0
47193,read,30429,1,100,2564,0,0
47194,read,3864,1,100,2535,0,0
47195,read,51804,1,100,2554,0,0
47196,read,63156,1,100,2525,0,0
47197,read,2900,1,100,2504,0,0
47198,read,43865,1,100,2515,0,0
47199,read,18660,1,100,2544,0,0
47200,read,81385,1,100,2595,0,0
47201,read,78511,1,100,2555,0,0
47202,read,87397,1,100,2555,0,0
47203,read,87887,1,100,2555,0,0
47204,read,95409,1,100,2515,0,0
47205,read,95257,1,100,2535,0,0
47206,read,46802,1,100,2555,0,0
47207,read,8385,1,100,2565,0,0
47208,read,99634,1,100,2535,0,0
47209,read,44100,1,100,2525,0,0
47210,read,39554,1,100,2515,0,0
47211,read,90342,1,100,2565,0,0
47212,read,6763,1,100,2545,0,0
47213,read,76883,1,100,2535,0,0
47214,read,20182,1,100,2555,0,0
47215,read,46686,1,100,2505,0,0
47216,read,61491,1,100,2555,0,0
47217,read,75630,1,100,2545,0,0
47218,read,28269,1,100,2514,0,0
47219,read,28671,1,100,2545,0,0
47220,read,9562,1,100,2484,0,0
47221,read,22358,1,100,2555,0,0
47222,read,69580,1,100,2555,0,0
47223,read,45763,1,100,2535,0,0
47224,read,51200,1,100,2535,0,0
47225,read,86618,1,100,2515,0,0
47226,read,31762,1,100,2565,0,0
47227,read,42479,1,100,2555,0,0
47228,read,62893,1,100,2534,0,0
47229,read,41296,1,100,2535,0,0
47230,read,31083,1,100,2544,0,0
47231,read,66974,1,100,2505,0,0
47232,read,57978,1,100,2504,0,0
47233,read,89272,1,100,2505,0,0
47234,read,10237,1,100,2535,0,0
47235,read,36677,1,100,2515,0,0
47236,read,86873,1,100,2505,0,0
47237,read,47590,1,100,2515,0,0
47238,read,19015,1,100,2525,0,0
47239,read,85078,1,100,2545,0,0
47240,read,6227,1,100,2535,0,0
47241,read,22414,1,100,2515,0,0
47242,read,79378,1,100,2535,0,0
47243,read,85205,1,100,2535,0,0
47244,read,95747,1,100,2515,0,0
47245,read,68591,1,100,2515,0,0
47246,read,99483,1,100,2625,0,0
47247,read,27336,1,100,2535,0,0
47248,read,6146,1,100,2485,0,0
47249,read,13991,1,100,2535,0,0
47250,read,4410,1,100,2555,0,0
47251,read,62615,1,100,2545,0,0
47252,read,47307,1,100,2535,0,0
47253,read,40480,1,100,2534,0,0
47254,read,59869,1,100,2535,0,0
47255,read,64921,1,100,2544,0,0
47256,read,53426,1,100,4018,0,0
47257,read,37944,1,100,2515,0,0
47258,read,74510,1,100,2545,0,0
47259,read,56301,1,100,2544,0,0
47260,read,17317,1,100,2575,0,0
47261,read,98776,1,100,2524,0,0
47262,read,25424,1,100,2525,0,0
47263,read,68031,1,100,2534,0,0
47264,read,42221,1,100,2595,0,0
47265,read,30824,1,100,2575,0,0
47266,read,37909,1,100,2525,0,0
47267,read,96965,1,100,2504,0,0
47268,read,31141,1,100,2545,0,0
47269,read,40151,1,100,2545,0,0
47270,read,27641,1,100,2505,0,0
47271,read,26609,1,100,2565,0,0
47272,read,47691,1,100,2555,0,0
47273,read,43250,1,100,2505,0,0
47274,read,14145,1,100,2525,0,0
47275,read,37472,1,100,2525,0,0
47276,read,87768,1,100,2525,0,0
47277,read,62306,1,100,2525,0,0
47278,read,64983,1,100,2535,0,0
47279,read,13624,1,100,2515,0,0
47280,read,55184,1,100,2484,0,0
47281,read,95507,1,100,2535,0,0
47282,read,93746,1,100,2514,0,0
47283,read,10521,1,100,2535,0,0
47284,read,56106,1,100,2554,0,0
47285,read,281,1,100,2525,0,0
47286,read,3676,1,100,2544,0,0
47287,read,37049,1,100,2525,0,0
47288,read,86795,1,100,2514,0,0
47289,read,61432,1,100,2595,0,0
47290,read,62463,1,100,2504,0,0
47291,read,23651,1,100,2525,0,0
47292,read,69891,1,100,2494,0,0
47293,read,50893,1,100,2575,0,0
47294,read,36527,1,100,2574,0,0
47295,read,23006,1,100,2555,0,0
47296,read,71955,1,100,2535,0,0
47297,read,75121,1,100,2545,0,0
47298,read,48562,1,100,2545,0,0
47299,read,73442,1,100,2575,0,0
47300,read,74133,1,100,2555,0,0
47301,read,37971,1,100,2505,0,0
47302,read,76283,1,100,2525,0,0
47303,read,52736,1,100,2545,0,0
47304,read,80879,1,100,2565,0,0
47305,read,45622,1,100,2545,0,0
47306,read,30871,1,100,2535,0,0
47307,read,27092,1,100,2524,0,0
47308,read,57983,1,100,2535,0,0
47309,read,24752,1,100,2554,0,0
47310,read,86296,1,100,2525,0,0
47311,read,28776,1,100,2574,0,0
47312,read,1318,1,100,2545,0,0
47313,read,76365,1,100,2565,0,0
47314,read,82399,1,100,2555,0,0
47315,read,43449,1,100,2535,0,0
47316,read,95257,1,100,2565,0,0
47317,read,52492,1,100,2545,0,0
47318,read,51293,1,100,2525,0,0
47319,read,14215,1,100,2545,0,0
47320,read,60525,1,100,2515,0,0
47321,read,16776,1,100,2515,0,0
47322,read,60512,1,100,2525,0,0
47323,read,8192,1,100,2555,0,0
47324,read,86557,1,100,2525,0,0
47325,read,22127,1,100,2525,0,0
47326,read,30904,1,100,2535,0,0
47327,read,9396,1,100,2535,0,0
47328,read,62517,1,100,2615,0,0
47329,read,91569,1,100,2495,0,0
47330,read,54873,1,100,2534,0,0
47331,read,61506,1,100,2485,0,0
47332,read,43795,1,100,2485,0,0
47333,read,52244,1,100,2515,0,0
47334,read,66956,1,100,2505,0,0
47335,read,85089,1,100,2544,0,0
47336,read,15301,1,100,2585,0,0
47337,read,39007,1,100,2525,0,0
47338,read,66402,1,100,2525,0,0
47339,read,95586,1,100,2535,0,0
47340,read,56589,1,100,2535,0,0
47341,read,12325,1,100,2575,0,0
47342,read,83272,1,100,2515,0,0
47343,read,29968,1,100,2525,0,0
47344,read,12037,1,100,2535,0,0
47345,read,24061,1,100,2545,0,0
47346,read,47191,1,100,2525,0,0
47347,read,56593,1,100,2515,0,0
47348,read,82785,1,100,2525,0,0
47349,read,11815,1,100,2505,0,0
47350,read,39638,1,100,2545,0,0
47351,read,4433,1,100,2545,0,0
47352,read,72927,1,100,2565,0,0
47353,read,35185,1,100,2535,0,0
47354,read,79750,1,100,2545,0,0
47355,read,21698,1,100,2555,0,0
47356,read,44900,1,100,2525,0,0
47357,read,25483,1,100,2555,0,0
47358,read,73188,1,100,2565,0,0
47359,read,59560,1,100,2505,0,0
47360,read,29127,1,100,2545,0,0
47361,read,71241,1,100,2535,0,0
47362,read,14604,1,100,2564,0,0
47363,read,73422,1,100,2515,0,0
47364,read,73494,1,100,2514,0,0
47365,read,69847,1,100,2495,0,0
47366,read,68999,1,100,2535,0,0
47367,read,41688,1,100,2525,0,0
47368,read,49453,1,100,2505,0,0
47369,read,28438,1,100,2545,0,0
47370,read,67711,1,100,2535,0,0
47371,read,8085,1,100,2545,0,0
47372,read,81926,1,100,2575,0,0
47373,read,31206,1,100,2515,0,0
47374,read,86149,1,100,2535,0,0
47375,read,15732,1,100,2565,0,0
47376,read,71262,1,100,2495,0,0
47377,read,21442,1,100,2575,0,0
47378,read,17816,1,100,2555,0,0
47379,read,87219,1,100,2525,0,0
47380,read,6942,1,100,2554,0,0
47381,read,54797,1,100,2535,0,0
47382,read,34232,1,100,2534,0,0
47383,read,18121,1,100,2565,0,0
47384,read,82243,1,100,2534,0,0
47385,read,67344,1,100,2535,0,0
47386,read,55778,1,100,2514,0,0
47387,read,90109,1,100,2555,0,0
47388,read,4165,1,100,2504,0,0
47389,read,72299,1,100,2545,0,0
47390,read,51638,1,100,2514,0,0
47391,read,25846,1,100,2545,0,0
47392,read,88690,1,100,2805,0,0
47393,read,53516,1,100,2554,0,0
47394,read,27452,1,100,2545,0,0
47395,read,51266,1,100,2544,0,0
47396,read,77034,1,100,2545,0,0
47397,read,56648,1,100,2534,0,0
47398,read,20692,1,100,2575,0,0
47399,read,8760,1,100,2585,0,0
47400,read,22012,1,100,2494,0,0
47401,read,36651,1,100,2535,0,0
47402,read,68244,1,100,2524,0,0
47403,read,58711,1,100,2535,0,0
47404,read,70960,1,100,2544,0,0
47405,read,64849,1,100,2545,0,0
47406,read,37290,1,100,2555,0,0
47407,read,87336,1,100,2515,0,0
47408,read,32956,1,100,2514,0,0
47409,read,85943,1,100,2545,0,0
47410,read,20977,1,100,2535,0,0
47411,read,73253,1,100,2495,0,0
47412,read,78311,1,100,2545,0,0
47413,read,10947,1,100,2545,0,0
47414,read,21214,1,100,2605,0,0
47415,read,48159,1,100,2555,0,0
47416,read,70452,1,100,2515,0,0
47417,read,11871,1,100,2515,0,0
47418,read,34971,1,100,2495,0,0
47419,read,42260,1,100,2535,0,0
47420,read,43296,1,100,2535,0,0
47421,read,770,1,100,2525,0,0
47422,read,59730,1,100,2525,0,0
47423,read,85330,1,100,2595,0,0
47424,read,36810,1,100,2505,0,0
47425,read,43800,1,100,2525,0,0
47426,read,64727,1,100,2575,0,0
47427,read,75614,1,100,2685,0,0
47428,read,17540,1,100,2545,0,0
47429,read,15228,1,100,2585,0,0
47430,read,74252,1,100,2545,0,0
47431,read,21775,1,100,2605,0,0
47432,read,59971,1,100,2555,0,0
47433,read,11761,1,100,2515,0,0
47434,read,7075,1,100,2565,0,0
47435,read,53527,1,100,2525,0,0
47436,read,81418,1,100,2564,0,0
47437,read,92945,1,100,2525,0,0
47438,read,63946,1,100,2534,0,0
47439,read,87676,1,100,2545,0,0
47440,read,50367,1,100,2534,0,0
47441,read,51898,1,100,2525,0,0
47442,read,6253,1,100,2594,0,0
47443,read,14423,1,100,2495,0,0
47444,read,32095,1,100,2575,0,0
47445,read,73808,1,100,2525,0,0
47446,read,2625,1,100,2544,0,0
47447,read,30818,1,100,2505,0,0
47448,read,4723,1,100,2534,0,0
47449,read,18630,1,100,2545,0,0
47450,read,29202,1,100,2524,0,0
47451,read,68797,1,100,2545,0,0
47452,read,77611,1,100,2534,0,0
47453,read,22840,1,100,2545,0,0
47454,read,84875,1,100,2554,0,0
47455,read,18477,1,100,2515,0,0
47456,read,33457,1,100,2514,0,0
47457,read,76033,1,100,2555,0,0
47458,read,48728,1,100,2544,0,0
47459,read,2636,1,100,2565,0,0
47460,read,28323,1,100,2555,0,0
47461,read,63818,1,100,2525,0,0
47462,read,50291,1,100,2555,0,0
47463,read,44301,1,100,2535,0,0
47464,read,56345,1,100,2515,0,0
47465,read,8869,1,100,2535,0,0
47466,read,67363,1,100,2515,0,0
47467,read,57135,1,100,2505,0,0
47468,read,10743,1,100,2524,0,0
47469,read,97374,1,100,2565,0,0
47470,read,71157,1,100,2494,0,0
47471,read,22778,1,100,2545,0,0
47472,read,70077,1,100,2534,0,0
47473,read,92001,1,100,2535,0,0
47474,read,89556,1,100,2524,0,0
47475,read,94985,1,100,2515,0,0
47476,read,45715,1,100,2534,0,0
47477,read,65613,1,100,2555,0,0
47478,read,55721,1,100,2544,0,0
47479,read,22946,1,100,2555,0,0
47480,read,98599,1,100,2635,0,0
47481,read,11617,1,100,2585,0,0
47482,read,98070,1,100,2545,0,0
47483,read,41079,1,100,2514,0,0
47484,read,10951,1,100,2525,0,0
47485,read,50028,1,100,2524,0,0
47486,read,27617,1,100,2515,0,0
47487,read,75338,1,100,2545,0,0
47488,read,92701,1,100,2545,0,0
47489,read,13047,1,100,2544,0,0
47490,read,19969,1,100,2545,0,0
47491,read,49430,1,100,2524,0,0
47492,read,28718,1,100,2515,0,0
47493,read,51941,1,100,2554,0,0
47494,read,37540,1,100,2505,0,0
47495,read,86572,1,100,2524,0,0
47496,read,96102,1,100,2565,0,0
47497,read,18876,1,100,2554,0,0
47498,read,62643,1,100,2525,0,0
47499,read,41958,1,100,2564,0,0
47500,read,25307,1,100,2545,0,0
47501,read,42061,1,100,2524,0,0
47502,read,9448,1,100,2545,0,0
47503,read,25177,1,100,2565,0,0
47504,read,66485,1,100,2505,0,0
47505,read,5436,1,100,2555,0,0
47506,read,21285,1,100,2565,0,0
47507,read,82825,1,100,2575,0,0
47508,read,72010,1,100,2565,0,0
47509,read,52788,1,100,2535,0,0
47510,read,93570,1,100,2534,0,0
47511,read,63578,1,100,2515,0,0
47512,read,1239,1,100,2575,0,0
47513,read,51929,1,100,2515,0,0
47514,read,34010,1,100,2544,0,0
47515,read,6866,1,100,2535,0,0
47516,read,1118,1,100,2504,0,0
47517,read,91676,1,100,2515,0,0
47518,read,30028,1,100,2525,0,0
47519,read,72897,1,100,2565,0,0
47520,read,57919,1,100,2555,0,0
47521,read,98888,1,100,2595,0,0
47522,read,80675,1,100,2554,0,0
47523,read,57603,1,100,2585,0,0
47524,read,37940,1,100,2525,0,0
47525,read,19919,1,100,2535,0,0
47526,read,96130,1,100,2575,0,0
47527,read,7613,1,100,2605,0,0
47528,read,29060,1,100,2515,0,0
47529,read,41661,1,100,2524,0,0
47530,read,96249,1,100,2565,0,0
47531,read,14164,1,100,2554,0,0
47532,read,86394,1,100,2545,0,0
47533,read,98510,1,100,2504,0,0
47534,read,1830,1,100,2555,0,0
47535,read,80633,1,100,2554,0,0
47536,read,41400,1,100,2515,0,0
47537,read,32852,1,100,2544,0,0
47538,read,53540,1,100,2545,0,0
47539,read,47899,1,100,2565,0,0
47540,read,82548,1,100,2615,0,0
47541,read,79030,1,100,2545,0,0
47542,read,15787,1,100,2534,0,0
47543,read,10617,1,100,2545,0,0
