workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
B,ta,2e_K10,pread,e2e_warm_us,10,201.36,201.54,160.97,246.69,121.37,348.22,10/10,robust,seed01=243.3;seed02=205.3;seed03=197.8;seed04=253.8;seed05=143.9;seed06=124.7;seed07=348.2;seed08=240.9;seed09=121.4;seed10=134.3
B,ta,2e_K10,pread,first_query_us,10,-37.05,-32.2,-43.4,-31.01,-53.75,-25.22,10/10,robust,seed01=-25.2;seed02=-32.0;seed03=-25.7;seed04=-28.1;seed05=-49.5;seed06=-53.7;seed07=-32.2;seed08=-32.2;seed09=-46.7;seed10=-45.1
B,ta,2e_K500,async,e2e_us,10,66.18,68.03,53.49,79.11,35.28,97.73,10/10,robust,seed01=97.7;seed02=82.0;seed03=81.5;seed04=57.9;seed05=46.0;seed06=35.3;seed07=78.2;seed08=87.9;seed09=40.2;seed10=55.1
B,ta,2e_K500,async,e2e_warm_us,10,46.98,47.53,36.02,58.4,19.68,78.9,10/10,robust,seed01=78.9;seed02=60.0;seed03=64.7;seed04=37.9;seed05=31.0;seed06=19.7;seed07=51.9;seed08=58.8;seed09=23.9;seed10=43.2
B,ta,2e_K500,async,first_query_us,10,-41.99,-46.22,-53.75,-29.56,-68.88,-11.34,10/10,robust,seed01=-11.3;seed02=-31.3;seed03=-21.3;seed04=-65.2;seed05=-47.2;seed06=-50.9;seed07=-68.9;seed08=-60.4;seed09=-45.3;seed10=-18.2
B,ta,2e_K500,pread,e2e_us,10,2089.17,2102.43,1792.65,2401.63,1376.35,2887.75,10/10,robust,seed01=2188.2;seed02=2292.2;seed03=2016.7;seed04=2391.3;seed05=1764.8;seed06=1671.3;seed07=2796.2;seed08=2887.8;seed09=1506.9;seed10=1376.3
B,ta,2e_K500,pread,e2e_warm_us,10,2067.67,2085.84,1775.73,2374.1,1364.49,2859.12,10/10,robust,seed01=2171.1;seed02=2273.3;seed03=2000.6;seed04=2370.9;seed05=1749.9;seed06=1654.6;seed07=2741.4;seed08=2859.1;seed09=1491.3;seed10=1364.5
B,ta,2e_K500,pread,first_query_us,10,-62.13,-69.93,-73.94,-49.64,-84.75,-31.74,10/10,robust,seed01=-34.1;seed02=-38.4;seed03=-31.7;seed04=-74.4;seed05=-80.9;seed06=-54.1;seed07=-70.2;seed08=-69.7;seed09=-83.1;seed10=-84.8
B,ta,2f_slru,async,e2e_us,10,799.58,795.61,678.63,928.24,512.5,1131.99,10/10,robust,seed01=834.1;seed02=868.9;seed03=757.1;seed04=937.9;seed05=671.6;seed06=613.9;seed07=1091.7;seed08=1132.0;seed09=576.1;seed10=512.5
B,ta,2f_slru,async,e2e_warm_us,10,780.58,777.96,662.23,906.1,500.76,1102.92,10/10,robust,seed01=815.3;seed02=850.5;seed03=740.6;seed04=918.0;seed05=653.4;seed06=598.6;seed07=1065.6;seed08=1102.9;seed09=560.0;seed10=500.8
B,ta,2f_slru,async,first_query_us,10,-88.02,-88.07,-89.63,-86.32,-91.83,-83.62,10/10,robust,seed01=-87.6;seed02=-87.0;seed03=-88.5;seed04=-86.3;seed05=-89.7;seed06=-90.5;seed07=-84.1;seed08=-83.6;seed09=-91.0;seed10=-91.8
B,ta,2f_slru,pread,e2e_us,10,2091.95,2075.26,1797.02,2406.71,1406.84,2926.5,10/10,robust,seed01=2204.5;seed02=2293.3;seed03=1946.0;seed04=2442.6;seed05=1741.1;seed06=1648.3;seed07=2765.4;seed08=2926.5;seed09=1545.0;seed10=1406.8
B,ta,2f_slru,pread,e2e_warm_us,10,2072.75,2058.0,1780.09,2384.37,1395.13,2896.96,10/10,robust,seed01=2186.6;seed02=2274.5;seed03=1929.4;seed04=2422.6;seed05=1723.0;seed06=1631.5;seed07=2739.3;seed08=2897.0;seed09=1528.5;seed10=1395.1
B,ta,2f_slru,pread,first_query_us,10,-88.03,-87.94,-89.64,-86.34,-91.82,-83.67,10/10,robust,seed01=-87.2;seed02=-86.9;seed03=-88.7;seed04=-86.4;seed05=-89.9;seed06=-90.5;seed07=-84.4;seed08=-83.7;seed09=-91.0;seed10=-91.8
B,vacuum,2e_K10,async,e2e_us,10,-18.28,-24.65,-25.81,-6.32,-31.25,31.85,9/10,robust,seed01=-24.1;seed02=-25.8;seed03=-25.2;seed04=-20.7;seed05=-31.3;seed06=-27.0;seed07=-19.4;seed08=31.9;seed09=-15.5;seed10=-25.7
B,vacuum,2e_K10,async,e2e_warm_us,10,-33.58,-37.83,-39.41,-24.17,-43.29,6.09,9/10,robust,seed01=-38.6;seed02=-38.1;seed03=-38.6;seed04=-34.8;seed05=-43.3;seed06=-42.3;seed07=-35.4;seed08=6.1;seed09=-33.2;seed10=-37.6
B,vacuum,2e_K10,async,first_query_us,10,-42.43,-45.39,-47.53,-34.14,-50.79,-7.52,10/10,robust,seed01=-47.7;seed02=-45.7;seed03=-46.8;seed04=-43.5;seed05=-50.8;seed06=-50.3;seed07=-44.5;seed08=-7.5;seed09=-42.3;seed10=-45.0
